Popularity,danceability,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,key_sin,key_cos
46.0,0.563,-6.501,1,0.0511,0.00356,0.42395969074432877,0.25309062768216184,0.499,122.995,183027.0,4,2,-0.5000000000000001,-0.8660254037844386
61.0,0.617,-6.908,1,0.0291,0.65,0.16344613607000308,0.13190507087993858,0.333,119.921,225360.0,3,4,0.8660254037844386,0.5000000000000001
36.0,0.201,-18.034,1,0.0341,0.881,0.5888971591861462,0.10255658832509207,0.0336,69.895,121058.0,3,9,,
47.0,0.176,-3.139,1,0.103,1.66e-05,0.4200252594394941,0.2783890255401883,0.425,153.951,206733.0,4,10,0.49999999999999994,-0.8660254037844387
44.0,0.685,-7.619,1,0.0648,0.0431,0.020782539182528502,0.09712671073072274,0.731,143.551,344973.0,4,2,-0.5000000000000001,-0.8660254037844386
45.0,0.567,-10.278,1,0.0409,0.825,0.0001609870408909257,0.09430967947074133,0.317,93.483,293240.0,4,4,-0.5000000000000004,0.8660254037844384
19.0,0.574,-9.982,0,0.111,0.898,0.001448949765104487,0.14928170271575444,0.13,89.901,172825.0,4,10,-0.5000000000000001,-0.8660254037844386
73.0,0.501,-5.264,1,0.0938,0.0338,0.00600195219563442,0.11243542932978817,0.258,149.964,252819.0,4,9,-0.5000000000000001,-0.8660254037844386
34.0,0.485,-6.589,1,0.0264,0.18,0.16344613607000308,0.10795714150509228,0.493,138.095,272000.0,3,0,-0.5000000000000001,-0.8660254037844386
52.0,0.522,-5.709,1,0.0579,0.000236,0.02264173048082465,0.5556077665378839,0.292,128.126,211875.0,4,8,0.8660254037844386,0.5000000000000001
36.0,0.604,-5.806,1,0.0422,0.468,1.009994899534343e-05,0.12221763272424921,0.845,89.386,396373.0,4,9,-0.8660254037844386,0.5000000000000001
57.0,0.661,-9.061,1,0.0373,0.0257,0.009722582148123285,0.22793206804600694,0.814,120.617,188840.0,4,4,-0.5000000000000001,-0.8660254037844386
19.0,0.403,-3.91,1,0.0479,0.000397,0.6205764877251099,0.3784364357202451,0.446,125.744,221053.0,4,9,1.0,6.123233995736766e-17
38.0,0.483,-5.787,1,0.0319,0.00181,0.04181350281341039,0.211880359035499,0.887,91.575,397813.0,4,10,,
26.0,0.213,-4.794,0,0.176,0.00483,0.5247285289349821,0.5850050219402423,0.27,120.073,298760.0,3,10,-0.5000000000000004,0.8660254037844384
8.0,0.834,-7.974,1,0.106,0.0943,3.3699432167757266e-05,0.1301506844650451,0.704,98.103,332827.0,4,2,,
35.0,0.323,-8.905,1,0.0297,0.356,6.049816994881169e-05,0.6836017677164139,0.361,127.502,213080.0,4,4,0.8660254037844387,-0.4999999999999998
47.0,0.501,-6.373,1,0.0784,0.000489,0.6291418505840329,0.3548733219921042,0.426,139.918,193747.0,4,8,0.49999999999999994,-0.8660254037844387
42.0,0.546,-9.237,1,0.0762,0.0971,1.1099993839504558e-06,0.22314355131420976,0.355,140.409,180346.0,3,10,0.49999999999999994,-0.8660254037844387
45.0,0.503,-4.962,1,0.0849,0.000111,0.03633192924739028,0.0916671885258238,0.149,95.891,189562.0,4,8,-0.8660254037844385,-0.5000000000000004
12.0,0.525,-10.305,1,0.0606,0.253,0.6397464038328301,0.087186361678916,0.767,179.773,410893.0,4,9,0.8660254037844387,-0.4999999999999998
69.0,0.934,-7.654,1,0.189,0.0516,0.16344613607000308,0.20048886074940359,0.697,103.04,239547.0,4,5,0.49999999999999994,0.8660254037844387
40.0,0.744,-6.024,0,0.0984,0.133,0.16344613607000308,0.10436001532424277,0.781,100.001,198060.0,4,9,0.49999999999999994,0.8660254037844387
46.0,0.405,-4.974,1,0.0293,0.00372,0.00026796409441498796,0.08636116564804344,0.278,173.803,274120.0,4,10,-1.0,-1.8369701987210297e-16
34.0,0.586,-6.358,1,0.0609,0.047,0.001868253726681822,0.17058630057553373,0.661,88.287,196843.0,4,2,0.8660254037844386,0.5000000000000001
57.0,0.549,-12.172,0,0.0267,0.339,0.16344613607000308,0.036910354020097076,0.105,132.027,394733.0,4,10,-0.8660254037844385,-0.5000000000000004
49.0,0.132,-7.017,1,0.0732,0.000122,0.0007976817672885488,0.08810244822154566,0.211,74.513,262760.0,4,8,1.2246467991473532e-16,-1.0
13.0,0.4,-15.559,1,0.0337,0.867,0.5687171021817683,0.2738366656297279,0.0929,80.012,173389.0,4,6,-1.0,-1.8369701987210297e-16
41.0,0.514,-12.841,1,0.0576,0.0595,0.00011899292006166954,0.1722712209404532,0.881,122.365,293293.0,4,2,0.8660254037844386,0.5000000000000001
38.0,0.169,-5.815,0,0.127,8.57e-06,0.5359084041334538,0.27002713721306015,0.198,177.424,218200.0,4,8,-1.0,-1.8369701987210297e-16
35.0,0.407,-9.85,0,0.03,0.844,0.17142911562753096,0.09621885774054292,0.113,129.74,378867.0,3,0,0.8660254037844387,-0.4999999999999998
69.0,0.546,-6.728,1,0.0691,0.0421,4.5698955786813575e-05,0.2561914053604101,0.447,90.591,215933.0,4,8,0.49999999999999994,-0.8660254037844387
56.0,0.38,-3.323,0,0.143,0.000744,0.16344613607000308,0.08837711061741288,0.577,178.044,216973.0,4,8,0.49999999999999994,-0.8660254037844387
71.0,0.664,-6.053,1,0.0404,0.00839,0.16344613607000308,0.2577381960787088,0.82,103.985,190718.0,4,8,,
30.0,0.737,-12.166,1,0.0373,0.267,0.006329923694869696,0.13627761829254784,0.122,119.881,228560.0,3,2,-0.5000000000000001,-0.8660254037844386
41.0,0.545,-2.662,1,0.0501,0.000829,0.16344613607000308,0.08010424424166145,0.559,111.969,180656.0,4,9,0.8660254037844386,0.5000000000000001
61.0,0.398,-3.581,0,0.0752,0.0797,0.16344613607000308,0.21913552991667093,0.629,169.898,211235.0,4,8,0.49999999999999994,-0.8660254037844387
44.0,0.815,-10.852,1,0.0537,0.319,8.589631080626632e-05,0.07991962317587349,0.579,133.5,233320.0,4,9,,
42.0,0.52,-2.387,1,0.0454,0.00128,0.16344613607000308,0.08121125542482321,0.636,121.945,185800.0,4,10,-0.8660254037844385,-0.5000000000000004
45.0,0.6,-10.711,1,0.0258,0.0104,0.014100124378781637,0.19638881400539013,0.558,129.995,287150.0,4,0,-0.8660254037844386,0.5000000000000001
38.0,0.459,-4.233,1,0.0404,0.887,1.5099885996147636e-05,0.13540463700620295,0.519,125.452,370027.00002000004,4,9,-0.5000000000000004,0.8660254037844384
22.0,0.31,-11.437,1,0.0359,0.93,0.0007597113462419786,0.16720791898390647,0.386,92.043,208927.00002,4,9,,
80.0,0.532,-5.509,1,0.0574,0.00287,0.0005128684604845916,0.3293037471426004,0.755,127.361,210173.0,4,10,-0.5000000000000001,-0.8660254037844386
44.0,0.419,-4.793,0,0.116,5.91e-05,0.16344613607000308,0.29416103854949005,0.479,147.048,247070.0,4,8,0.49999999999999994,-0.8660254037844387
15.0,0.762,-6.913,0,0.127,0.118,0.16344613607000308,0.07334339422420953,0.885,137.125,281200.0,3,2,0.49999999999999994,-0.8660254037844387
50.0,0.42,-5.046,1,0.0301,0.0265,3.739930063743738e-05,0.0865446014001858,0.362,111.164,171862.0,4,9,1.2246467991473532e-16,-1.0
53.0,0.793,-12.146,0,0.0592,0.0135,1.7699843356848384e-05,0.19556678354397528,0.811,133.353,226040.0,4,9,-1.0,-1.8369701987210297e-16
19.0,0.52,-8.812,1,0.0526,0.101,0.6512829764612464,0.11243542932978817,0.0391,132.957,329547.0,4,6,,
23.0,0.591,-10.554,1,0.0442,0.756,0.0009185779780389965,0.12221763272424921,0.61,127.878,291898.00002,4,6,,
66.0,0.743,-10.117,1,0.0367,0.0511,0.20945022418220727,0.09412766272469822,0.707,121.604,358773.0,4,9,0.8660254037844386,0.5000000000000001
33.0,0.471,-3.865,1,0.115,0.0913,4.439901434917516e-05,0.26082461828189824,0.697,160.445,247693.0,4,10,0.49999999999999994,-0.8660254037844387
35.0,0.478,-6.891,0,0.0439,0.00138,0.2783890255401883,0.05713619137080915,0.387,139.995,389547.0,4,10,0.49999999999999994,-0.8660254037844387
33.0,0.0689,-5.385,1,0.141,2.23e-06,0.6318035503188933,0.1510028735365274,0.0301,186.417,258733.0,4,8,,
39.0,0.472,-2.992,1,0.0523,3.93e-05,0.018625464123164893,0.11689375147149933,0.224,100.04,317700.0,4,8,-0.5000000000000001,-0.8660254037844386
69.0,0.55,-8.684,1,0.0287,4.76e-06,0.6275414234619514,0.1239859797809912,0.419,139.46,252533.0,4,10,-0.5000000000000001,-0.8660254037844386
42.0,0.524,-6.449,1,0.0574,0.324,0.00014998875112487344,0.3220834991691133,0.882,169.949,127533.0,4,10,-1.0,-1.8369701987210297e-16
29.0,0.485,-15.223,1,0.0406,0.971,0.594982931772714,0.2287279296081104,0.336,182.901,185360.0,4,2,-0.5000000000000001,-0.8660254037844386
30.0,0.455,-8.871,1,0.0471,0.0135,0.023814178099254877,0.07640533120240538,0.509,186.099,215695.0,4,9,-0.5000000000000001,-0.8660254037844386
62.0,0.439,-3.545,1,0.026,0.00565,0.0015188459692698005,0.1231021971339834,0.319,81.331,248640.0,4,10,,
71.0,0.696,-5.294,1,0.0298,0.0485,0.16344613607000308,0.1680535849962497,0.711,107.987,225079.99998,4,9,-0.5000000000000001,-0.8660254037844386
63.0,0.675,-3.538,1,0.162,0.0302,8.969959769790578e-06,0.2919230667090355,0.56,177.928,335613.0,4,5,-0.5000000000000004,0.8660254037844384
61.0,0.513,-2.626,0,0.0539,0.0146,3.0299540964272498e-05,0.10616019582839065,0.466,104.021,261937.0,4,6,0.8660254037844386,0.5000000000000001
52.0,0.47,-2.92,1,0.0505,0.000575,0.054866901440840096,0.08773611430408677,0.339,98.046,160747.0,4,6,0.8660254037844386,0.5000000000000001
57.0,0.494,-5.478,1,0.126,3.93e-05,0.005176578368814511,0.10705907229340779,0.127,125.969,493027.0,4,8,0.49999999999999994,0.8660254037844387
54.0,0.274,-17.592,1,0.0378,0.543,0.4916428043492167,0.10436001532424277,0.297,80.093,365659.0,4,10,0.8660254037844387,-0.4999999999999998
47.0,0.699,-10.816,0,0.0299,0.233,2.5599967232055924e-06,0.08507617235511927,0.734,95.044,181666.99998,4,4,-0.5000000000000004,0.8660254037844384
7.0,0.794,-3.4,1,0.0325,0.504,0.0007577128630906898,0.22633844221072896,0.709,112.095,185853.0,4,2,-0.5000000000000001,-0.8660254037844386
26.0,0.513,-13.115,1,0.0607,0.935,0.008394665988269281,0.14323416808590783,0.74,80.537,164146.0,4,2,-1.0,-1.8369701987210297e-16
56.0,0.468,-3.027,0,0.179,1.41e-05,0.16344613607000308,0.23111172096338664,0.094,75.978,218133.0,4,8,-0.5000000000000004,0.8660254037844384
44.0,0.41,-4.09,1,0.0379,0.00133,0.0003789281976414897,0.11600367575630613,0.7,150.133,214600.0,4,10,,
51.0,0.538,-10.241,1,0.0302,0.429,0.05467756129069573,0.11064652008706366,0.499,169.931,163765.0,3,6,-0.8660254037844386,0.5000000000000001
71.0,0.785,-5.306,1,0.0363,0.042,0.0001069942759083149,0.10255658832509207,0.971,125.447,218960.0,4,10,-1.0,-1.8369701987210297e-16
44.0,0.311,-12.683,1,0.076,0.506,0.16344613607000308,0.6402736909528771,0.477,121.352,350053.0,4,10,0.8660254037844386,0.5000000000000001
43.0,0.558,-8.274,1,0.0559,0.000226,0.0014988761237358919,0.06709774353249415,0.377,116.983,332045.0,4,8,-1.0,-1.8369701987210297e-16
65.0,0.322,-13.398,1,0.0302,0.0726,0.29266961396282,0.31188676114859837,0.207,133.577,226667.0,4,10,0.8660254037844386,0.5000000000000001
37.0,0.671,-6.883,0,0.0634,0.423,2.0499978987528717e-06,0.14669437915080352,0.689,92.256,235440.0,4,2,-0.5000000000000004,0.8660254037844384
55.0,0.364,-10.492,1,0.0757,0.21,0.1275133202989596,0.40746311077083747,0.37,130.602,214640.0,4,0,-1.0,-1.8369701987210297e-16
13.0,0.0645,-21.725,0,0.0405,0.927,0.4848922417394862,0.0822249402556694,0.0306,69.079,289005.0,3,0,-1.0,-1.8369701987210297e-16
64.0,0.363,-14.398,1,0.0499,0.623,0.0011892925112188088,0.14323416808590783,0.612,187.711,152866.99998,3,4,-1.0,-1.8369701987210297e-16
39.0,0.333,-3.148,1,0.0582,0.000654,0.16344613607000308,0.07964262765219669,0.3,180.123,206680.0,4,8,-1.0,-1.8369701987210297e-16
51.0,0.831,-8.024,1,0.443,0.32,0.16344613607000308,0.4034631054374913,0.659,92.72,311480.0,4,5,0.49999999999999994,0.8660254037844387
34.0,0.591,-13.72,1,0.0286,0.187,0.0006517875403441146,0.07222763399688076,0.877,100.326,175933.00002,4,4,0.8660254037844386,0.5000000000000001
49.0,0.497,-15.649,1,0.0335,0.142,0.0001409900604343082,0.1697427745870945,0.649,114.823,121707.0,4,10,,
41.0,0.417,-5.914,1,0.0585,0.000392,0.16344613607000308,0.04075799247216774,0.411,156.238,189973.0,4,4,0.49999999999999994,0.8660254037844387
52.0,0.575,-10.254,1,0.0321,0.0518,0.24373018492259815,0.11154137473290741,0.826,155.894,273854.0,1,10,-0.5000000000000004,0.8660254037844384
20.0,0.411,-4.649,0,0.199,0.00309,4.36990451828169e-05,0.08415730800672333,0.222,163.078,216000.0,4,8,1.2246467991473532e-16,-1.0
59.0,0.249,-10.283,1,0.0389,0.303,0.011236631925987681,0.1484200051182733,0.126,64.335,234645.0,5,9,0.8660254037844387,-0.4999999999999998
70.0,0.559,-5.347,1,0.0371,0.0323,0.16344613607000308,0.178146185383474,0.472,127.911,232107.0,4,4,-0.5000000000000004,0.8660254037844384
62.0,0.606,-4.173,0,0.0248,0.0956,1.269991935568279e-05,0.24373018492259815,0.695,95.315,205213.0,4,9,0.49999999999999994,0.8660254037844387
26.0,0.489,-8.034,1,0.0375,0.00287,0.5590441960364649,0.19227188764712272,0.313,177.101,315080.0,4,10,0.8660254037844386,0.5000000000000001
25.0,0.15,-2.855,1,0.133,0.216,0.4440445900756395,0.3569748989477303,0.195,85.882,304000.0,4,10,-0.5000000000000001,-0.8660254037844386
26.0,0.774,-12.774,1,0.0861,0.102,0.00827566205108192,0.08111905128479202,0.717,95.785,91800.0,4,10,0.8660254037844386,0.5000000000000001
37.0,0.633,-9.635,0,0.261,0.58,0.16344613607000308,0.08617769624105233,0.607,87.952,187030.0,4,6,,
51.0,0.468,-2.371,1,0.0352,0.0508,0.16344613607000308,0.11867152971749864,0.378,91.958,256280.0,4,8,0.49999999999999994,0.8660254037844387
62.0,0.606,-4.173,0,0.0248,0.0956,1.269991935568279e-05,0.24373018492259815,0.695,95.315,205213.0,4,9,0.49999999999999994,0.8660254037844387
1.0,0.746,-6.981,1,0.0388,0.0222,8.20996629813446e-06,0.09621885774054292,0.389,119.974,178373.0,4,9,0.8660254037844387,-0.4999999999999998
24.0,0.537,-3.578,1,0.0363,0.000325,0.0015088610963521873,0.24764102291459722,0.391,135.066,195400.0,4,6,-0.5000000000000001,-0.8660254037844386
52.0,0.498,-5.123,1,0.0373,0.00138,0.002546754266575892,0.08617769624105233,0.137,95.175,263547.0,4,10,0.8660254037844386,0.5000000000000001
59.0,0.455,-11.361,1,0.0454,0.223,2.509996849955271e-06,0.09403664192638296,0.54,141.304,294000.0,4,8,,
55.0,0.525,-4.183,1,0.0704,2.64e-05,0.001269194232144632,0.05571848875634378,0.461,111.143,195307.0,4,8,1.0,6.123233995736766e-17
54.0,0.549,-4.781,1,0.0343,0.0655,0.011730922875698666,0.5253200699164433,0.43,110.79,216013.0,4,10,0.49999999999999994,0.8660254037844387
73.0,0.501,-5.264,1,0.0938,0.0338,0.00600195219563442,0.11243542932978817,0.258,149.964,252819.0,4,9,-0.5000000000000001,-0.8660254037844386
41.0,0.589,-4.884,1,0.0511,0.000196,0.2715526905218973,0.13190507087993858,0.706,134.027,252360.0,4,0,0.8660254037844386,0.5000000000000001
49.0,0.552,-5.825,1,0.0624,0.000144,6.939759193141267e-05,0.059965581167434064,0.675,74.999,254825.0,4,0,1.2246467991473532e-16,-1.0
47.0,0.226,-7.857,1,0.0427,0.101,0.16466662155523387,0.3604677421774286,0.105,100.011,398267.0,1,0,,
35.0,0.552,-11.941,1,0.1,7.68e-05,0.17311261770864478,0.26620304077465673,0.384,176.765,210200.0,4,5,-1.0,-1.8369701987210297e-16
23.0,0.332,-7.401,1,0.0794,0.00198,0.44532664153329504,0.3228078744271551,0.125,78.566,133479.0,4,10,-1.0,-1.8369701987210297e-16
64.0,0.37,-5.721,1,0.102,0.000376,0.3499523981779056,0.3987761199573678,0.471,134.021,344239.9998,4,10,0.8660254037844387,-0.4999999999999998
73.0,0.68,-5.055,1,0.0357,0.347,1.86999825155218e-06,0.11064652008706366,0.635,127.024,229399.99998,4,4,0.8660254037844386,0.5000000000000001
37.0,0.614,-2.818,0,0.0258,0.347,0.16344613607000308,0.16211884947643518,0.834,110.985,209907.0,4,2,0.49999999999999994,0.8660254037844387
59.0,0.477,-3.892,0,0.0689,7.12e-05,0.0005168664015449508,0.09157594348720946,0.493,93.998,256467.0,4,8,0.49999999999999994,-0.8660254037844387
51.0,0.696,-13.056,1,0.22,0.296,0.16344613607000308,0.27611543608031547,0.965,130.246,164933.0,4,4,0.8660254037844387,-0.4999999999999998
46.0,0.608,-9.938,0,0.0394,0.00101,0.0005158669177783163,0.5641767992629853,0.448,106.935,180867.0,4,1,0.49999999999999994,-0.8660254037844387
52.0,0.677,-2.355,1,0.0426,0.0931,0.00010799416841986999,0.2963940130538024,0.749,101.068,198427.00001999998,4,9,-0.8660254037844385,-0.5000000000000004
53.0,0.642,-7.037,1,0.0261,0.467,0.16344613607000308,0.13102826240640408,0.51,92.032,220733.0,4,10,0.8660254037844386,0.5000000000000001
44.0,0.326,-7.69,1,0.124,5.4e-05,0.09712671073072274,0.555033878430311,0.462,180.08,183000.0,4,8,-0.8660254037844386,0.5000000000000001
51.0,0.59,-3.982,0,0.0831,4.67e-05,6.399979520087381e-06,0.2499802052677694,0.652,110.027,173733.0,4,8,1.2246467991473532e-16,-1.0
54.0,0.522,-9.817,1,0.0465,0.115,0.16344613607000308,0.0568528115927828,0.818,111.01,203239.99998,4,4,-1.0,-1.8369701987210297e-16
41.0,0.729,-4.77,0,0.0278,0.122,0.0011693160834029663,0.14410034397375684,0.722,110.005,228853.00002,4,9,-0.8660254037844386,0.5000000000000001
50.0,0.597,-4.473,0,0.109,0.00873,0.0001269919361827293,0.2745968329031254,0.568,148.952,222533.0,4,8,,
50.0,0.524,-8.118,0,0.055,7.17e-05,2.099977950308695e-05,0.17058630057553373,0.567,130.05,236451.0,4,8,0.8660254037844387,-0.4999999999999998
59.0,0.611,-6.142,1,0.032,0.0906,0.16344613607000308,0.11064652008706366,0.567,95.546,208653.0,4,6,0.49999999999999994,-0.8660254037844387
43.0,0.553,-3.912,1,0.0577,0.000852,0.1680535849962497,0.2615947376884625,0.689,144.993,200887.0,4,0,-0.8660254037844386,0.5000000000000001
30.0,0.662,-5.091,1,0.0468,0.0246,0.0018482908576176174,0.6632033041868732,0.552,113.251,314733.0,4,9,0.8660254037844386,0.5000000000000001
52.0,0.672,-8.275,0,0.294,0.0751,0.16344613607000308,0.1239859797809912,0.817,178.01,277667.0,4,5,0.49999999999999994,-0.8660254037844387
37.0,0.526,-5.697,1,0.0698,0.000657,0.41475515501525706,0.24607852259670565,0.392,126.006,319067.0,4,10,-0.5000000000000004,0.8660254037844384
49.0,0.651,-10.864,0,0.0879,0.00428,0.027323295648890352,0.16211884947643518,0.363,173.76,222093.0,4,10,-1.0,-1.8369701987210297e-16
38.0,0.122,-7.782,1,0.119,3.12e-06,0.6010318916521397,0.19392069263730652,0.334,179.263,287600.0,4,8,,
39.0,0.841,-3.711,0,0.064,0.209,0.16344613607000308,0.05002749359964816,0.634,99.957,183000.0,4,9,-0.8660254037844385,-0.5000000000000004
42.0,0.256,-6.12,1,0.151,0.00144,1.049994487538587e-05,0.126632650933366,0.341,122.104,259848.0,4,8,0.49999999999999994,0.8660254037844387
55.0,0.555,-5.658,1,0.0279,0.00254,1.4999887501124988e-05,0.1578580846155803,0.284,89.987,362093.0,4,8,1.0,6.123233995736766e-17
53.0,0.331,-4.876,1,0.0551,0.000109,0.00021197753117553777,0.07306457085700514,0.468,153.484,188267.0,3,8,-0.8660254037844385,-0.5000000000000004
39.0,0.41,-17.36,1,0.0311,0.101,0.6021277821727766,0.12575120530556036,0.036,85.035,141750.0,3,8,-0.8660254037844386,0.5000000000000001
39.0,0.679,-5.237,1,0.295,0.0621,0.16344613607000308,0.24059046491793043,0.642,125.033,213772.99998,4,9,,
65.0,0.632,-12.855,1,0.0265,0.536,0.04123790801624474,0.10074990310014306,0.731,110.578,173057.0,4,10,-0.5000000000000001,-0.8660254037844386
,0.377,-8.039,1,0.0299,0.000894,0.0021676489505705046,0.04917104400644938,0.288,108.736,285133.0002,4,10,-0.5000000000000001,-0.8660254037844386
31.0,0.63,-8.773,1,0.0432,0.88,0.13889199886661863,0.13453089295760615,0.877,148.446,135653.0,4,10,0.49999999999999994,-0.8660254037844387
60.0,0.632,-6.04,1,0.0455,0.0143,5.239986271247958e-06,0.07148310162186426,0.773,149.97,253800.0,4,9,-0.5000000000000001,-0.8660254037844386
29.0,0.715,-8.936,1,0.0415,0.865,1.009994899534343e-05,0.18481843699254183,0.871,114.585,154400.0,4,2,-0.8660254037844386,0.5000000000000001
45.0,0.414,-4.871,1,0.0518,2.35e-05,0.4910309964378111,0.30674913516900665,0.155,123.992,283380.0,4,8,0.49999999999999994,-0.8660254037844387
46.0,0.592,-6.086,1,0.0285,0.0225,6.349798396034523e-05,0.15700374880966478,0.838,138.759,206333.0,4,6,-0.5000000000000001,-0.8660254037844386
36.0,0.651,-4.446,0,0.0507,0.000255,0.006757119163159809,0.20701416938432615,0.783,124.994,201067.00002,4,9,-0.5000000000000004,0.8660254037844384
35.0,0.478,-9.985,1,0.0386,0.485,0.004240994257254527,0.1722712209404532,0.673,100.317,181707.0,4,2,0.49999999999999994,-0.8660254037844387
47.0,0.516,-10.027,0,0.0363,0.0695,0.5613286059390974,0.211880359035499,0.882,102.044,311519.0,4,10,-0.8660254037844386,0.5000000000000001
55.0,0.566,-4.184,1,0.0637,5.81e-05,0.0002539677474613143,0.09358141362153051,0.275,121.966,194733.0,4,8,-0.5000000000000001,-0.8660254037844386
47.0,0.628,-6.082,0,0.238,0.403,0.16344613607000308,0.26620304077465673,0.664,90.071,203838.0,4,5,0.8660254037844387,-0.4999999999999998
82.0,0.352,-5.23,1,0.0747,0.00121,0.16344613607000308,0.09485553101267882,0.236,148.033,222973.0,4,1,0.49999999999999994,0.8660254037844387
59.0,0.709,-1.643,1,0.185,0.000811,0.09984533496971613,0.4472466421231193,0.572,180.107,186532.99998,4,9,-1.0,-1.8369701987210297e-16
68.0,0.466,-11.101,0,0.028,0.0023,1.4899888996102636e-05,0.10616019582839065,0.305,90.435,229960.0002,4,8,0.49999999999999994,0.8660254037844387
65.0,0.618,-9.326,0,0.0352,0.594,4.859881905826236e-05,0.1275133202989596,0.447,79.942,201720.0,4,0,,
63.0,0.589,-9.602,1,0.0369,0.204,0.017839918128331,0.3527673191077153,0.788,117.305,252200.0,4,10,0.8660254037844386,0.5000000000000001
57.0,0.522,-7.943,1,0.0627,0.00936,0.16344613607000308,0.08443305597482931,0.743,122.585,260200.0,4,8,0.49999999999999994,0.8660254037844387
58.0,0.371,-5.303,0,0.135,0.000641,0.001628672991819852,0.04142980976313955,0.444,127.721,164333.0,4,8,-0.8660254037844386,0.5000000000000001
62.0,0.319,-8.928,1,0.0394,0.00534,0.012521280553671747,0.16296882827813966,0.589,183.031,290107.0,4,10,-0.8660254037844386,0.5000000000000001
46.0,0.608,-9.938,0,0.0394,0.00101,0.0005158669177783163,0.5641767992629853,0.448,106.935,180867.0,4,1,0.49999999999999994,-0.8660254037844387
52.0,0.879,-5.115,0,0.0579,0.06,0.025960101669531634,0.16636153721522523,0.775,111.0,285420.0,4,10,0.49999999999999994,-0.8660254037844387
35.0,0.681,-7.384,0,0.0914,0.5,1.9599807922509804e-05,0.24451357705040225,0.697,94.059,252630.0,4,9,-0.8660254037844385,-0.5000000000000004
44.0,0.419,-4.793,0,0.116,5.91e-05,0.16344613607000308,0.29416103854949005,0.479,147.048,247070.0,4,8,0.49999999999999994,-0.8660254037844387
46.0,0.392,-4.564,0,0.0799,2.9e-05,0.0413338634929772,0.1604167214059047,0.335,160.047,232014.0,4,6,0.49999999999999994,0.8660254037844387
80.0,0.593,-5.67,1,0.0475,0.0113,0.10074990310014306,0.27307592006241876,0.649,164.959,309053.0,4,10,0.49999999999999994,-0.8660254037844387
39.0,0.587,-5.348,0,0.0614,0.0187,0.16344613607000308,0.1527210870176639,0.396,127.991,222640.00002,4,9,0.49999999999999994,0.8660254037844387
,0.451,-6.672,1,0.119,5.39e-05,1.679985888158052e-05,0.059965581167434064,0.17,160.043,229594.0,4,8,0.49999999999999994,0.8660254037844387
20.0,0.707,-5.338,1,0.262,0.107,0.09175842523954066,0.4356709501652302,0.602,120.089,124000.0,4,9,0.49999999999999994,0.8660254037844387
56.0,0.513,-17.904,1,0.0422,0.775,0.37706563358646644,0.1301506844650451,0.321,118.461,297373.0,4,2,-0.8660254037844385,-0.5000000000000004
36.0,0.297,-7.946,0,0.0384,0.32,1.7599984512018173e-06,0.09531017980432487,0.282,126.161,314160.0,4,8,-0.8660254037844386,0.5000000000000001
43.0,0.669,-10.495,1,0.0494,0.0205,0.00022397491574584536,0.04114194333117518,0.833,153.778,171093.0,4,9,0.49999999999999994,-0.8660254037844387
55.0,0.649,-6.607,1,0.0258,0.0348,0.00037193082515482985,0.1275133202989596,0.434,113.423,281040.0,4,9,0.8660254037844386,0.5000000000000001
15.0,0.851,-4.637,1,0.0789,0.112,2.9399956782084705e-06,0.09029763798078058,0.808,119.006,238907.0,4,9,0.8660254037844387,-0.4999999999999998
35.0,0.23,-6.949,0,0.0463,6.19e-06,0.6205764877251099,0.2592825979300829,0.202,216.194,166880.0,4,10,0.49999999999999994,-0.8660254037844387
34.0,0.244,-6.995,1,0.0426,0.0116,7.0399752193163045e-06,0.20130685670503531,0.221,129.976,231933.0,4,10,0.8660254037844386,0.5000000000000001
47.0,0.525,-3.161,0,0.0768,0.000105,0.003623427450767002,0.2934156042995415,0.51,91.499,199672.0,4,8,-0.8660254037844386,0.5000000000000001
7.0,0.854,-8.469,1,0.219,0.411,0.16344613607000308,0.2715526905218973,0.527,82.5,186182.0,4,5,-0.8660254037844385,-0.5000000000000004
47.0,0.51,-9.267,1,0.0342,0.00102,5.849828894173095e-05,0.18315454309784648,0.934,142.657,163467.0,4,10,-1.0,-1.8369701987210297e-16
67.0,0.693,-5.747,1,0.0665,0.0228,0.16344613607000308,0.18398683611301586,0.45,131.951,237947.0,4,9,-0.8660254037844385,-0.5000000000000004
20.0,0.585,-7.618,0,0.0268,0.482,0.0752929840354313,0.14669437915080352,0.176,119.961,252240.0,4,10,1.0,6.123233995736766e-17
49.0,0.698,-11.281,1,0.0291,0.233,8.50996379015543e-06,0.10074990310014306,0.365,86.302,238507.00002,4,4,0.8660254037844387,-0.4999999999999998
49.0,0.434,-6.153,1,0.0392,0.76,0.0007177423613156743,0.09276148008131112,0.435,159.165,252320.0,4,6,-0.8660254037844386,0.5000000000000001
64.0,0.485,-3.807,1,0.0288,0.039,0.16344613607000308,0.09321708171113376,0.613,151.948,184920.0,4,4,-0.8660254037844385,-0.5000000000000004
49.0,0.231,-6.182,0,0.0728,0.00314,0.004499860424892195,0.062317306064861556,0.131,146.944,300720.0,4,6,0.8660254037844386,0.5000000000000001
67.0,0.738,-3.933,0,0.0845,0.00743,0.2738366656297279,0.06775210205081847,0.779,131.983,383893.0,4,6,-0.8660254037844385,-0.5000000000000004
