danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
0.358,7.0,-4.736,1,0.0976,0.000456,0.00012399231263548224,0.2986220124901153,0.351,174.171,278270.0,4,10
0.444,7.0,-6.104,1,0.119,0.00751,8.939600405815637e-05,0.1097508639591192,0.296,94.82,220587.0,4,6
0.468,2.0,-3.641,1,0.0521,0.0237,0.16344613607000308,0.24059046491793043,0.603,121.987,193784.0,4,10
0.237,11.0,-11.703,1,0.0547,0.00646,0.5955343516929448,0.11511280710050457,0.125,136.016,303987.0,4,6
0.576,10.0,-12.242,0,0.0605,0.106,0.1604167214059047,0.12221763272424921,0.587,96.478,199667.0,4,1
0.605,6.0,-14.955,0,0.0318,0.159,2.8299599562554902e-05,0.07213459775919911,0.343,128.708,331573.0,4,10
0.733,-1.0,-9.255,1,0.0351,0.0425,0.6113946786876863,0.07073801450534167,0.38,128.029,247379.0,4,1
0.529,1.0,-7.47,1,0.0262,0.00613,4.3799904078280095e-06,0.18647956694261833,0.448,112.012,223160.0,4,1
0.438,2.0,-12.412,1,0.0919,0.262,0.4298324645564588,0.19967019512856765,0.53,145.928,210373.0002,4,10
0.487,6.0,-5.857,1,0.0303,9.35e-05,0.033531483208792325,0.2993635772256188,0.259,95.961,212883.0,4,1
0.815,7.0,-6.623,0,0.0284,0.163,0.16344613607000308,0.10616019582839065,0.57,117.36,242027.0,4,2
0.538,5.0,-7.376,1,0.0487,0.0158,0.19392069263730652,0.06634938054153391,0.238,127.103,265920.0,4,1
0.62,1.0,-3.685,1,0.0374,0.00043,0.16344613607000308,0.06634938054153391,0.609,106.22,190173.0,4,10
0.381,7.0,-6.761,1,0.0375,2.5e-05,0.5440669575457926,0.11778303565638346,0.499,127.424,282160.0,4,8
0.672,10.0,-5.021,0,0.0311,0.0362,0.16344613607000308,0.11064652008706366,0.556,134.945,201240.0,4,10
0.579,3.0,-7.385,0,0.057,0.201,0.004997491710291895,0.11064652008706366,0.578,101.394,308814.0,4,2
0.573,6.0,-2.578,1,0.0543,0.000945,0.0019381206302589824,0.0657877405380031,0.617,97.983,206000.0,4,9
0.735,5.0,-5.524,0,0.212,0.0293,0.16344613607000308,0.1292723357041392,0.483,91.993,187826.0,4,5
0.413,8.0,-4.151,1,0.0536,0.000264,0.0024869050864917944,0.1856493468866293,0.48,116.68,218933.0,3,8
0.702,9.0,-8.175,0,0.0433,0.0137,0.42264993286226527,0.09984533496971613,0.436,99.982,195500.0,4,9
0.668,1.0,-10.875,1,0.0522,0.000137,0.6081338062329886,0.48858001481867097,0.147,124.007,325533.0,4,6
0.783,1.0,-12.052,0,0.0455,0.000406,0.6559643894322293,0.07120375900633207,0.644,123.687,314653.0,4,1
0.399,2.0,-4.341,1,0.0347,0.0019,0.004280824183474855,0.3293037471426004,0.272,84.58,380893.0,4,10
0.877,4.0,-8.186,0,0.182,0.0913,0.16344613607000308,0.09531017980432487,0.15,89.95,112371.0,4,5
0.442,6.0,-4.753,1,0.265,0.0158,6.429979327638616e-06,0.19638881400539013,0.446,84.649,266213.0,4,5
0.245,7.0,-8.147,1,0.049,0.0301,0.16126814759612226,0.6866259635696798,0.68,182.234,504893.0,4,2
0.589,2.0,-5.061,1,0.0284,0.0976,0.16344613607000308,0.28065745751481647,0.632,108.008,143856.0,4,6
0.663,-1.0,-7.091,1,0.04,0.0272,0.0015288307424907214,0.20212418409013436,0.924,115.736,259027.0,4,10
0.574,7.0,-6.249,1,0.0304,0.0366,0.00024297048028209747,0.10795714150509228,0.281,126.923,189385.0,4,10
0.456,2.0,-3.086,1,0.0423,0.0607,0.0019780423836276923,0.07027205298533172,0.527,136.283,256733.0,4,10
0.635,7.0,-7.586,1,0.0345,0.644,0.16344613607000308,0.07714620917665369,0.779,125.358,205000.0,4,10
0.451,1.0,-2.693,1,0.261,0.00167,0.0021476920574589613,0.2295231582782488,0.586,131.073,153800.0,4,8
0.551,7.0,-7.839,1,0.0796,0.262,4.569989557581815e-06,0.05429877340737881,0.723,136.921,141507.0,4,1
0.267,2.0,-7.999,1,0.0727,0.00186,0.052023028067151915,0.1097508639591192,0.307,207.72,211494.0,4,10
0.577,4.0,-5.961,1,0.039,0.291,0.0009245724511348202,0.09803374027136541,0.721,108.036,226944.0,4,1
0.523,1.0,-7.802,1,0.191,0.059,0.16344613607000308,0.13102826240640408,0.374,154.051,139041.0,4,5
0.631,5.0,-11.125,1,0.0286,0.616,0.011335509663745602,0.08544348181746748,0.598,78.0,228480.0,4,0
0.661,1.0,-3.064,0,0.107,0.0247,0.16344613607000308,0.08213282953852233,0.592,98.019,204960.0,4,8
0.249,-1.0,-8.21,1,0.0577,0.0738,9.479550676397027e-05,0.08837711061741288,0.338,118.223,547107.0,4,10
0.656,11.0,-5.742,0,0.0463,0.00409,0.0002889582475441128,0.10074990310014306,0.152,136.926,261550.0,4,10
0.509,6.0,-4.683,0,0.0423,1.5e-05,0.0003809274379301807,0.32570013963930183,0.363,115.072,238987.0,4,8
0.345,1.0,-4.175,0,0.0774,0.000725,2.979995559808821e-06,0.1856493468866293,0.276,137.973,237065.0,4,10
0.566,5.0,-11.194,0,0.0507,0.596,0.01014833105181515,0.15871169115482087,0.326,115.735,787933.0,4,2
0.624,-1.0,-8.925,1,0.0295,0.0305,0.4523486940070148,0.10616019582839065,0.237,110.949,214467.0,4,6
0.612,-1.0,-10.728,1,0.0763,0.0778,4.7798857616403816e-05,0.6360475885193725,0.174,60.021,365387.0,4,5
0.651,1.0,-12.564,1,0.0283,0.559,0.0010394595746624452,0.10165365372649983,0.698,90.619,190732.99998,4,4
0.456,1.0,-4.802,1,0.0324,0.176,0.16344613607000308,0.09803374027136541,0.483,184.075,212029.99998,4,4
0.21,-1.0,-7.741,1,0.178,5.09e-06,0.023423514943588054,0.2183319943169877,0.119,90.134,401947.0,4,8
0.165,5.0,-5.321,1,0.143,0.00113,0.16344613607000308,0.33289441527332897,0.306,83.382,257093.0,3,10
0.431,2.0,-8.941,0,0.027,0.561,0.02586265952572737,0.10165365372649983,0.231,74.942,179632.0,4,6
0.446,8.0,-4.367,1,0.0627,0.568,1.7199985208016963e-06,0.2707902047815628,0.496,159.858,242467.00001999998,4,9
0.467,11.0,-4.458,0,0.108,7.01e-06,0.017643435172595243,0.14669437915080352,0.391,130.026,258267.0,3,8
0.503,9.0,-13.264,0,0.0279,0.00764,0.0007936849487560954,0.07575661239924633,0.262,130.047,261827.0,4,10
0.734,4.0,-10.895,0,0.0455,0.44,0.4855078157817008,0.11332868530700317,0.329,93.009,197810.0,4,6
0.661,-1.0,-2.994,0,0.037,0.11,1.7399848621755987e-05,0.48057258059496977,0.75,108.037,232827.0,4,9
0.329,3.0,-8.77,0,0.135,0.000852,0.00011799303854762887,0.0865446014001858,0.234,140.862,166920.0,4,10
0.678,7.0,-3.617,1,0.0394,0.0379,0.16344613607000308,0.07157619848922192,0.772,104.952,185907.0,4,4
0.612,5.0,-7.19,1,0.0288,0.0113,0.0002549674930260682,0.23665190133900202,0.291,120.044,207000.0,4,10
0.418,1.0,-13.099,1,0.0356,0.638,0.0002599662058575245,0.09157594348720946,0.168,175.088,218733.0,4,10
0.598,7.0,-3.435,1,0.0447,0.00931,3.949921989554268e-05,0.1484200051182733,0.525,97.007,172280.0,4,9
0.526,8.0,-5.436,1,0.108,0.00122,4.749887191072269e-05,0.07176236622689076,0.451,141.167,210226.99980000002,4,10
0.922,3.0,-3.105,0,0.0842,0.15,0.00027796136516015777,0.10885440491208209,0.718,110.019,187926.0,4,9
0.554,5.0,-3.424,0,0.0485,0.00154,0.0001419899189543277,0.35417181372061385,0.478,112.49,242280.0,4,10
0.562,11.0,-3.895,0,0.0513,0.0104,0.16344613607000308,0.06053049974003235,0.835,75.096,186129.0,4,1
0.617,6.0,-16.523,0,0.0637,0.993,0.6662897263900626,0.10345870836822998,0.188,91.331,159736.00002,4,7
0.447,6.0,-2.462,0,0.0682,0.000187,0.16344613607000308,0.2993635772256188,0.507,165.017,239404.0,4,8
0.492,8.0,-3.757,0,0.106,0.000333,0.16344613607000308,0.2911759617060367,0.184,127.988,264375.0,4,10
0.44,5.0,-10.769,1,0.0262,0.914,0.23190505698278252,0.1239859797809912,0.138,103.877,234383.0,3,1
0.612,8.0,-12.299,1,0.0737,0.472,0.0020279423342370955,0.2783890255401883,0.325,109.456,427960.0,4,2
0.466,9.0,-19.114,1,0.0587,0.992,0.6601073264817452,0.10616019582839065,0.393,126.277,173763.0,3,7
0.676,11.0,-14.448,1,0.34,0.723,0.0018882161972378411,0.35977014884603475,0.649,74.798,204187.0,4,10
0.404,10.0,-9.18,0,0.0623,5.59e-05,0.6075892921982987,0.04554681495597039,0.475,121.864,258467.0,4,1
0.481,1.0,-18.247,0,0.0382,0.562,0.1697427745870945,0.10165365372649983,0.0853,89.84,191067.0,4,8
0.385,7.0,-4.9,0,0.0891,0.0313,0.0007167430783012371,0.1239859797809912,0.673,179.839,244536.0,4,2
0.64,4.0,-14.981,0,0.0517,0.142,0.2468600779315258,0.033531483208792325,0.801,111.676,271573.0002,4,10
0.653,2.0,-12.661,0,0.0342,0.483,1.8099983619519766e-06,0.15871169115482087,0.548,133.945,211455.0,4,2
0.674,2.0,-6.322,0,0.0363,0.0415,1.1299993615504809e-06,0.07008560756668776,0.782,175.929,226413.0,4,10
0.287,10.0,-8.441,0,0.048,0.908,0.2866815721181974,0.09712671073072274,0.494,135.984,319372.99998,4,3
0.395,-1.0,-12.227,1,0.0301,0.115,0.4233050262364954,0.09712671073072274,0.135,131.79,246053.0,3,2
0.665,4.0,-7.597,0,0.311,0.107,3.5099938399644144e-06,0.23901690047049992,0.229,82.069,200000.0,4,5
0.471,1.0,-8.599,1,0.0321,0.0445,0.032757564238172186,0.11955923505763925,0.347,146.841,351690.0,4,6
0.534,7.0,-6.855,1,0.111,0.228,0.00024796925308338515,0.09531017980432487,0.78,188.248,151160.0,4,10
0.315,9.0,-7.552,0,0.031,0.000825,0.10255658832509207,0.09621885774054292,0.283,116.891,269719.9998,3,10
0.567,7.0,-12.591,1,0.0296,0.325,0.18315454309784648,0.10165365372649983,0.115,117.587,279432.0,4,10
0.465,2.0,-5.801,1,0.126,0.279,0.007610963001335099,0.1889660995126232,0.618,149.501,203100.0,4,1
0.553,5.0,-7.759,1,0.0465,0.569,3.869925117431964e-05,0.10165365372649983,0.259,94.96,195773.0,4,1
0.726,-1.0,-7.828,1,0.0799,0.00817,0.3694924476493468,0.2271355725837472,0.321,123.881,231733.0,4,10
0.554,8.0,-8.52,1,0.0522,0.00105,0.0002309733236080853,0.12221763272424921,0.327,127.997,220878.0,4,1
0.647,7.0,-7.156,0,0.0236,0.000119,0.016070180177494467,0.2859305394129746,0.445,94.204,290507.0,4,10
0.409,9.0,-11.016,1,0.138,0.656,0.16344613607000308,0.6765095394069219,0.836,202.354,200467.00002,3,4
0.586,8.0,-5.268,1,0.0457,0.0028,5.949982298820214e-06,0.27914574142949455,0.371,94.968,222593.0,4,9
0.608,4.0,-6.026,0,0.0688,0.28,3.619934479581221e-05,0.1604167214059047,0.629,152.029,237225.0,4,10
0.699,1.0,-6.504,1,0.0416,0.267,0.00600195219563442,0.3729419164026044,0.128,109.948,247613.0,4,10
0.849,6.0,-6.775,1,0.275,0.0502,4.939987798240185e-06,0.2151113796169455,0.738,90.873,290813.0,4,5
0.797,10.0,-5.901,0,0.0438,0.0672,0.16344613607000308,0.07871875471139067,0.486,132.998,216373.0,4,9
0.51,2.0,-6.72,1,0.0331,0.0367,7.879689544309165e-05,0.14928170271575444,0.499,89.964,376619.0,4,10
0.29,4.0,-1.96,0,0.104,0.0368,1.2599992062006666e-06,0.10255658832509207,0.64,120.248,213107.0,4,8
0.399,7.0,-10.637,1,0.0318,0.229,0.001219256404729373,0.23269776411902143,0.285,127.084,223333.00019999998,4,10
0.33,4.0,-7.016,1,0.0665,0.00242,0.4252677354043441,0.24607852259670565,0.696,135.413,335333.0,3,8
0.532,10.0,-2.68,0,0.135,0.000794,0.16344613607000308,0.09531017980432487,0.5,90.019,203244.0,4,8
0.687,2.0,-7.799,1,0.0515,0.523,1.3199991288007668e-06,0.2829207553500705,0.97,84.965,151493.0,4,9
0.543,11.0,-8.17,0,0.0909,0.978,0.16344613607000308,0.26849925303500694,0.791,89.948,168907.0,3,9
0.401,9.0,-7.091,1,0.122,0.000147,0.0010993954433009636,0.0688728642863754,0.674,174.966,146520.0,4,1
0.456,-1.0,-5.665,1,0.0311,0.0898,2.4799969248050843e-06,0.09458264248594785,0.164,147.28,224343.0,4,9
0.525,4.0,-6.211,1,0.0251,0.124,0.6538864666066427,0.2183319943169877,0.246,99.974,164400.0,4,6
0.352,2.0,-3.801,0,0.0441,3e-05,0.008811068278549937,0.11778303565638346,0.53,99.202,211373.0,3,10
0.461,2.0,-7.469,1,0.0306,0.388,0.6538864666066427,0.25541711186450544,0.525,163.043,283909.0,4,6
0.443,3.0,-8.046,0,0.0613,4.62e-05,6.199980780079442e-06,0.11600367575630613,0.392,129.993,270599.0,4,8
0.64,10.0,-4.08,1,0.0379,0.269,0.16344613607000308,0.09621885774054292,0.361,122.035,262533.0,4,9
0.488,9.0,-7.176,1,0.0396,0.000121,0.24451357705040225,0.07343631807318222,0.235,100.023,205417.0,4,10
0.699,-1.0,-7.828,1,0.475,0.315,0.16344613607000308,0.07723878034080219,0.565,143.99,177200.0,4,9
0.804,11.0,-11.184,0,0.0797,0.198,0.0017883998592167724,0.05798584919865327,0.762,118.015,222901.0,4,1
0.713,1.0,-6.456,0,0.0603,0.471,0.353469812989784,0.24920108563349938,0.635,83.023,242892.0,4,6
0.768,2.0,-5.584,1,0.0446,0.244,0.16344613607000308,0.10705907229340779,0.775,100.005,216099.0,4,10
0.51,-1.0,-14.789,1,0.0294,0.723,0.32642190076771155,0.09984533496971613,0.435,130.936,231067.00002,4,0
0.543,2.0,-3.402,1,0.0376,0.000469,0.00023897144404982413,0.11064652008706366,0.733,129.977,224427.0,4,8
0.46,7.0,-10.118,0,0.0344,0.00312,0.14669437915080352,0.11154137473290741,0.443,93.775,210000.0,4,6
0.728,2.0,-5.543,1,0.0438,0.00973,0.0005148674330127128,0.31481073984003355,0.105,104.021,211749.0,4,1
0.715,2.0,-4.189,1,0.0849,0.0929,0.16344613607000308,0.2592825979300829,0.798,100.61,235453.0,4,10
0.294,5.0,-9.138,1,0.0461,0.05,0.11778303565638346,0.5164100020598913,0.347,134.364,210107.0,4,8
0.706,6.0,-9.592,1,0.29,0.479,0.16344613607000308,0.07083118076059143,0.376,119.793,242520.0,3,2
0.499,2.0,-12.348,1,0.0509,0.221,0.40746311077083747,0.05619127964974249,0.167,188.046,246027.0,4,10
0.484,1.0,-10.587,0,0.0909,0.492,0.022054990780831327,0.2829207553500705,0.146,113.765,257910.0,4,6
0.536,8.0,-13.407,1,0.0439,0.0579,0.6386909947638865,0.11064652008706366,0.678,122.408,351867.0,4,6
0.699,5.0,-4.11,0,0.141,0.755,0.16344613607000308,0.1406311297397456,0.843,79.242,170387.0,4,2
0.55,8.0,-5.623,0,0.286,0.0296,0.16344613607000308,0.3184537311185346,0.1,140.686,137826.0,4,5
0.47,6.0,-4.739,1,0.0968,0.000702,0.16344613607000308,0.2866815721181974,0.593,144.012,192311.0,4,1
0.765,-1.0,-8.427,1,0.0252,0.133,2.2699742358898963e-05,0.06109509935981088,0.935,106.455,210333.0,4,10
0.724,1.0,-7.383,0,0.0462,0.0898,1.2899991679507155e-06,0.23111172096338664,0.599,106.061,224151.0,4,2
0.661,7.0,-10.972,1,0.036,0.884,0.4140944348062189,0.07045846364856141,0.399,116.0,278520.0,4,6
0.24,5.0,-11.476,1,0.033,0.791,0.00015598783326532394,0.16211884947643518,0.131,101.673,234923.0,3,8
0.115,2.0,-7.819,0,0.0731,0.000105,0.6108519378331151,0.31554040058017735,0.175,171.998,304440.0,4,8
0.552,1.0,-5.304,0,0.0719,0.00397,0.03931686237695038,0.20375683751401966,0.183,128.008,304687.0,4,10
0.491,9.0,-10.114,1,0.0301,0.707,0.16344613607000308,0.1914464645709552,0.893,144.765,165360.0,4,1
0.78,6.0,-4.737,0,0.31,0.00384,0.16344613607000308,0.1856493468866293,0.538,103.176,160840.0,4,5
0.195,10.0,-8.497,1,0.031,0.0114,0.014395880283732383,0.25851069515150105,0.485,153.379,437600.0,4,10
0.367,7.0,-4.643,1,0.0464,0.0052,5.1799865838463304e-06,0.35627486391739266,0.556,177.916,214880.0,4,6
0.436,5.0,-8.868,1,0.0541,0.00975,0.007452163525039661,0.08901769631765273,0.21,118.693,467640.0,4,10
0.233,2.0,-7.206,1,0.132,0.0015,0.002726280318282829,0.6846108495376588,0.608,137.834,235173.0,4,2
0.871,-1.0,-7.939,1,0.362,0.0408,0.16344613607000308,0.07668322477095764,0.766,94.959,171789.0,4,5
0.325,4.0,-3.39,0,0.0514,0.0016,0.0009725269423318727,0.1239859797809912,0.652,132.609,205933.0,4,1
0.369,10.0,-8.202,1,0.0298,0.0289,0.16344613607000308,0.10255658832509207,0.516,76.998,431973.0,4,6
0.445,3.0,-18.671,1,0.044,0.976,0.6021277821727766,0.09712671073072274,0.0943,122.232,195181.99998,4,7
0.62,6.0,-6.882,1,0.0269,0.00959,0.03178932248940734,0.10705907229340779,0.537,111.979,224963.0,3,10
0.6,5.0,-9.2,1,0.0431,0.784,9.999995000003334e-07,0.18481843699254183,0.955,77.603,207346.99998,3,3
0.558,2.0,-5.113,1,0.0267,0.0367,0.16344613607000308,0.10885440491208209,0.371,112.027,208600.0,4,10
0.943,1.0,-5.598,1,0.191,0.0016,0.16344613607000308,0.1914464645709552,0.242,99.099,218333.0,4,9
0.802,11.0,-12.367,0,0.302,0.0757,0.16344613607000308,0.10345870836822998,0.74,90.995,185933.0,4,5
0.57,2.0,-11.672,1,0.14,0.21,1.4899888996102636e-05,0.14496577025018573,0.937,166.75,203067.0,4,2
0.315,5.0,-13.262,1,0.0315,0.771,0.16344613607000308,0.5318040301511824,0.435,173.509,263573.0,4,10
0.47,7.0,-4.936,0,0.0337,0.000132,9.889510971742997e-05,0.08883471370049074,0.372,87.947,231855.0,4,10
0.386,2.0,-5.955,1,0.0741,0.105,0.009861217971842124,0.28141245943818555,0.775,135.642,238107.0,4,1
0.361,2.0,-13.35,0,0.0671,0.617,0.036910354020097076,0.08837711061741288,0.318,139.911,205927.0,4,6
0.206,4.0,-22.17,1,0.0407,0.882,7.789696595256717e-05,0.17479329037316305,0.346,82.356,226280.0,1,10
0.487,9.0,-5.067,0,0.0574,0.000122,0.00015198844917046925,0.24920108563349938,0.382,139.965,216520.0,4,8
0.209,7.0,-8.941,0,0.0321,0.0153,0.6460555730260948,0.11955923505763925,0.0375,169.654,303893.0,3,10
0.4,-1.0,-2.723,0,0.0627,2.41e-05,0.06653652380024423,0.14669437915080352,0.408,146.875,174387.0,4,10
0.672,11.0,-3.383,0,0.0452,0.0263,0.16344613607000308,0.5080216964332566,0.581,128.019,216680.0,4,9
0.58,7.0,-7.012,1,0.0252,0.784,0.0006587829548499345,0.11154137473290741,0.0872,104.996,212027.0,4,10
0.759,10.0,-5.242,1,0.111,0.259,0.17479329037316305,0.37569294977449424,0.5,120.993,230000.0,4,5
0.497,-1.0,-8.802,1,0.0391,8.21e-05,0.0006927599863798912,0.11154137473290741,0.588,90.371,217907.0,4,10
0.328,8.0,-4.975,1,0.155,0.0687,0.16344613607000308,0.6754922453212246,0.152,89.079,382741.0,4,2
0.461,7.0,-6.518,1,0.035,0.407,3.309945220708793e-05,0.346422567474381,0.27,95.84,334667.0,4,10
0.918,1.0,-8.937,1,0.506,0.293,1.0199994798003537e-06,0.07668322477095764,0.61,107.962,152184.0,4,5
0.566,-1.0,-17.183,1,0.0298,0.752,0.597736995755287,0.07362213987061368,0.644,96.721,286271.0,4,2
0.141,9.0,-29.991,0,0.0391,0.953,0.6168059473032227,0.09330817713365178,0.048,91.036,244372.99998,4,7
0.608,6.0,-4.943,0,0.0465,0.0174,0.1231021971339834,0.08920064545830206,0.617,98.307,276560.0,4,2
0.75,9.0,-7.576,0,0.0285,0.049,0.005504820634444992,0.14410034397375684,0.584,102.331,159595.0,4,6
0.589,8.0,-8.109,1,0.034,8.65e-05,3.429941176845086e-05,0.07501470380544567,0.938,129.833,267000.0,4,10
0.606,5.0,-10.92,1,0.0848,0.793,0.16344613607000308,0.10165365372649983,0.71,91.266,318232.0,4,5
0.374,-1.0,-6.486,1,0.0373,0.857,5.019987399842168e-06,0.29490591754110057,0.529,97.23,209212.99998000002,4,3
0.495,2.0,-17.701,1,0.0333,0.892,0.006359733952581581,0.08296152071434727,0.541,77.376,211467.0,4,0
0.479,3.0,-4.226,0,0.0893,0.000399,0.0021975835434872217,0.16466662155523387,0.673,175.994,173327.0,4,10
0.421,9.0,-5.772,0,0.0637,0.00117,4.909879463445547e-05,0.23507212217948356,0.482,111.86,159746.0,4,10
0.815,1.0,-10.499,0,0.0902,0.213,0.00023897144404982413,0.09093699499210209,0.705,103.955,119291.0,4,9
0.236,4.0,-7.165,1,0.0863,0.699,0.49652383905513103,0.3104215594212703,0.259,175.38,244813.0,4,6
0.713,7.0,-10.765,1,0.0297,0.0987,0.13102826240640408,0.10436001532424277,0.817,131.027,216066.0,4,6
0.608,9.0,-7.23,0,0.11,0.000135,1.7499846876786434e-05,0.12575120530556036,0.287,110.009,210860.0,4,10
0.544,7.0,-5.517,1,0.141,0.000109,0.16344613607000308,0.06924617273681431,0.176,117.967,243147.0,4,8
0.529,1.0,-6.865,1,0.091,0.00378,5.459985094254257e-06,0.042292912190251455,0.616,112.985,180000.0,4,10
0.51,5.0,-4.264,1,0.0544,0.00691,5.159866876579426e-05,0.08810244822154566,0.553,174.033,204613.0,4,10
0.359,7.0,-7.748,1,0.0552,0.588,0.0034440624025550955,0.6841064359077962,0.774,126.665,258482.0,4,10
0.499,11.0,-2.887,1,0.116,0.00305,1.6799985888015805e-06,0.316998126785834,0.212,104.957,230000.0,4,8
0.796,9.0,-6.339,1,0.0882,0.025,0.002257450041215208,0.2776317365982795,0.963,133.159,193142.0,4,9
0.817,7.0,-4.178,0,0.112,0.00838,5.209986427997141e-06,0.11600367575630613,0.359,104.0,216707.0,4,9
0.565,4.0,-5.313,0,0.0926,0.000243,0.0028858319784571627,0.06118916831242246,0.758,123.768,216280.0,4,10
0.494,-1.0,-6.004,1,0.0336,0.0789,2.7699616362084496e-05,0.1947440767925118,0.175,140.034,175547.0,4,6
0.493,5.0,-4.035,1,0.0314,0.0522,0.16344613607000308,0.23507212217948356,0.229,91.011,222307.00002,4,9
0.613,3.0,-10.315,1,0.142,0.871,0.16126814759612226,0.1097508639591192,0.225,81.327,92053.0,4,5
0.488,6.0,-4.609,0,0.0621,0.000234,0.0009215752190786218,0.2993635772256188,0.381,159.971,213493.0,4,10
0.88,1.0,-6.465,1,0.0998,0.232,0.0002619656839937316,0.1097508639591192,0.389,144.918,149295.0,4,5
0.294,3.0,-6.744,0,0.113,0.0864,0.02703133905103043,0.3126185577418125,0.573,133.948,162893.0,4,2
0.51,2.0,-6.013,1,0.0419,0.00708,7.269735748307321e-05,0.17479329037316305,0.338,92.92,245933.0,4,10
0.926,7.0,-6.103,1,0.129,0.0679,0.16636153721522523,0.06915285868831662,0.821,120.034,208524.0,4,6
0.794,2.0,-6.699,1,0.0532,0.000207,0.4173936789734382,0.13365638481267358,0.687,134.001,182533.0,4,9
0.579,8.0,-2.641,1,0.0458,0.0106,0.16344613607000308,0.20130685670503531,0.571,114.067,280600.0,4,8
0.421,4.0,-1.226,0,0.238,0.000661,0.00042890800580939814,0.11867152971749864,0.572,171.949,195613.0,4,10
0.532,8.0,-4.066,1,0.0325,0.0254,4.029991879571818e-06,0.04859966983606234,0.295,145.031,256587.0,4,8
0.481,1.0,-17.099,1,0.0461,0.608,9.019593222460705e-05,0.09458264248594785,0.0753,120.27,236275.99998000002,3,0
0.608,2.0,-7.978,1,0.0251,0.17,0.06456977064930008,0.15357908792830066,0.608,87.703,289160.0,4,10
0.539,5.0,-8.234,0,0.0466,0.992,2.1899976019535015e-06,0.11867152971749864,0.518,84.324,182400.0,4,2
0.552,7.0,-4.973,0,0.249,0.172,0.16344613607000308,0.27231459532065916,0.266,68.478,221002.0,3,5
0.825,2.0,-3.389,0,0.0448,0.00907,0.16344613607000308,0.04506896336757812,0.791,98.204,314147.0,4,5
0.361,9.0,-7.914,1,0.0943,0.0338,0.49956243148727997,0.11511280710050457,0.305,108.168,486861.0,4,6
0.443,1.0,-3.333,1,0.0714,0.00071,4.909987945989456e-06,0.26466929814270806,0.637,162.067,181440.0,4,10
0.369,2.0,-2.517,1,0.219,0.00596,0.0009225742974288438,0.3133498192003587,0.232,130.214,174760.0,4,10
0.687,-1.0,-12.67,0,0.0289,0.292,8.219966215985136e-06,0.03681397312271631,0.96,103.733,314760.0,4,9
0.629,2.0,-12.813,0,0.0385,0.585,0.00011799303854762887,0.1292723357041392,0.539,138.566,334360.0,4,2
0.382,7.0,-29.371,1,0.0452,0.975,0.6491952930307625,0.10705907229340779,0.506,74.326,134893.00002,5,7
0.553,9.0,-5.54,1,0.0363,0.0987,0.16344613607000308,0.12575120530556036,0.656,115.957,194313.0,4,6
0.67,1.0,-8.382,1,0.303,0.02,0.16344613607000308,0.10526051065749295,0.203,105.251,208500.0,3,5
0.595,9.0,-19.476,0,0.069,0.966,0.6507614640635074,0.09803374027136541,0.384,115.258,136704.0,4,7
0.586,1.0,-8.667,0,0.0465,0.932,5.26986114037858e-05,0.10795714150509228,0.568,104.217,164973.0,4,9
0.656,1.0,-2.698,0,0.0518,0.203,2.6399965152061334e-06,0.11243542932978817,0.696,105.038,123429.0,4,9
0.508,1.0,-6.592,1,0.0687,3.43e-05,0.0013291163334309128,0.2768738737351776,0.661,160.084,163875.0,4,1
0.717,2.0,-3.662,1,0.0474,0.248,0.16344613607000308,0.32570013963930183,0.734,154.889,129117.0,4,1
0.64,9.0,-13.294,0,0.0355,0.0282,0.26005390533430683,0.1798184265758361,0.769,122.82,223840.0,4,2
0.285,4.0,-7.318,1,0.129,0.00103,0.00036993156687964933,0.2829207553500705,0.282,97.051,229173.0,4,10
0.66,-1.0,-11.597,0,0.093,0.738,0.6043159668533294,0.28818194749343196,0.893,115.765,227827.00002,4,3
0.342,2.0,-5.338,1,0.0384,2.18e-05,0.6264730472919525,0.14410034397375684,0.425,129.446,235583.0,4,10
0.941,1.0,-13.087,1,0.494,0.0308,0.008345082735498575,0.08038111194681245,0.487,119.898,111550.0,4,9
0.27,1.0,-28.505,1,0.0408,0.993,0.6626879730752367,0.10255658832509207,0.0363,69.334,250648.0,5,6
0.11,1.0,-5.858,0,0.124,3.21e-06,0.5760514086836982,0.1406311297397456,0.17,79.762,409600.0,4,8
0.398,11.0,-4.624,0,0.0392,0.469,2.0199795982747428e-05,0.10074990310014306,0.235,108.685,237480.0,5,10
0.581,2.0,-7.305,1,0.0262,0.461,0.001269194232144632,0.09276148008131112,0.253,140.062,203500.0,4,1
0.274,8.0,-6.072,1,0.053,0.121,0.16344613607000308,0.1097508639591192,0.494,153.714,347973.0,4,1
0.916,1.0,-5.023,1,0.0494,0.315,0.16344613607000308,0.08369755902156674,0.89,103.049,173266.99998,4,9
0.592,2.0,-4.05,0,0.0502,0.0095,0.0001709853811665233,0.1231021971339834,0.712,117.106,241849.0,4,10
0.282,8.0,-6.557,1,0.0302,0.0105,0.16344613607000308,0.08544348181746748,0.242,139.352,251867.0,4,10
0.629,6.0,-7.577,0,0.0653,0.000344,0.6032224730319583,0.05173819540441444,0.788,94.968,107604.0,4,6
0.758,11.0,-6.645,0,0.43,0.13,0.16344613607000308,0.1518623493092461,0.25,139.925,164752.0,4,5
